order_status,order_approved_at,review_score,count_payment_installments,customer_state,product_category_name,product_photos_qty,seller_state,total_value,count
delivered,2017-11-25,5,7,MG,esporte_lazer,2,SP,147.06,1
delivered,2018-04-16,,5,MG,audio,1,SP,521.37,1
delivered,2018-04-24,5,1,DF,eletronicos,6,DF,107.78,1
delivered,2018-08-25,,1,SP,papelaria,1,SP,144.21,1
unavailable,2017-03-06,,1,SE,,,,105.04,1
delivered,2017-10-29,,3,MS,cama_mesa_banho,1,SP,180.6,1
delivered,2018-03-26,1,4,SP,construcao_ferramentas_construcao,6,SP,446.94,1
delivered,2018-02-13,,2,SP,beleza_saude,4,RJ,195.01,1
delivered,2017-02-22,,1,MT,ferramentas_jardim,3,PR,1290.79,1
delivered,2017-10-26,,1,SP,informatica_acessorios,1,PR,53.27,1
delivered,2018-02-06,5,1,GO,ferramentas_jardim,2,SP,67.5,1
delivered,2018-06-23,5,2,PR,utilidades_domesticas,5,SC,320.03999999999996,1
delivered,2018-07-07,,1,SP,esporte_lazer,1,SP,87.88,2
delivered,2017-12-17,,1,SP,informatica_acessorios,1,RS,87.05,1
delivered,2017-11-21,,1,SP,moveis_decoracao,1,PR,55.01,1
delivered,2018-02-14,3,8,BA,relogios_presentes,1,SP,236.97,1
delivered,2018-08-11,,5,MG,beleza_saude,1,SP,133.57,1
delivered,2017-05-01,4,1,RJ,pet_shop,2,SP,165.99,1
delivered,2018-05-24,,2,PR,moveis_decoracao,1,PR,111.28,1
delivered,2018-01-19,4,4,RS,relogios_presentes,2,SP,216.05,1
delivered,2018-05-11,3,1,SP,ferramentas_jardim,7,SP,233.45,1
delivered,2017-12-16,,1,SC,cama_mesa_banho,3,RJ,108.19,1
delivered,2018-02-22,4,1,SP,informatica_acessorios,1,PR,102.66,1
delivered,2018-06-25,1,1,SP,moveis_sala,3,RJ,132.17,1
delivered,2017-10-17,,1,SP,esporte_lazer,1,SP,48.92,1
delivered,2017-10-16,,5,SP,relogios_presentes,2,SP,250.48,1
unavailable,2018-02-11,1,5,SP,,,,51.68,1
delivered,2018-08-18,,9,SP,cama_mesa_banho,1,SC,105.85,1
delivered,2017-05-10,,3,RJ,,,RJ,37.93,1
delivered,2017-11-28,,1,PR,cama_mesa_banho,2,SP,68.425,2
shipped,2017-10-22,,3,SP,beleza_saude,1,GO,154.18,1
delivered,2017-06-26,,9,RN,bebes,4,SP,188.5,1
delivered,2018-06-13,,1,SC,casa_conforto,1,MG,179.48,1
delivered,2017-11-28,,1,PR,bebes,1,SP,75.18,1
processing,2017-03-06,1,1,PE,esporte_lazer,1,PR,1350.5,1
delivered,2017-08-22,5,1,MG,instrumentos_musicais,4,SC,79.26,1
delivered,2017-10-11,1,1,RJ,cama_mesa_banho,1,SP,310.69,1
delivered,2018-08-21,,1,PR,fashion_bolsas_e_acessorios,3,SP,50.32,1
delivered,2018-05-02,,1,SP,relogios_presentes,6,SP,42.39,1
delivered,2017-09-14,1,10,DF,informatica_acessorios,1,SP,162.27,1
delivered,2017-06-01,5,1,RJ,beleza_saude,3,PR,1878.39,1
delivered,2018-01-09,1,2,RJ,papelaria,3,SP,106.87,1
delivered,2017-11-24,5,3,BA,telefonia_fixa,1,SP,32.78,1
delivered,2018-01-10,,4,SP,utilidades_domesticas,9,SP,66.1,1
delivered,2018-01-09,,1,SP,cine_foto,5,SP,111.89,1
delivered,2017-08-02,5,1,ES,brinquedos,4,SP,50.0,1
delivered,2017-02-24,5,8,SP,cool_stuff,1,PR,91.82,1
delivered,2018-05-28,5,1,RJ,brinquedos,1,SP,89.36,1
delivered,2017-01-21,5,6,RS,moveis_decoracao,2,PR,63.52,1
delivered,2017-10-13,5,4,SP,bebes,1,SP,45.24,1
shipped,2018-06-05,1,8,PE,beleza_saude,1,PR,395.58,1
invoiced,2017-04-27,1,5,PR,moveis_quarto,1,SP,259.92,1
delivered,2018-04-28,,3,SP,eletronicos,1,PR,188.06,1
delivered,2018-06-25,4,6,SP,cama_mesa_banho,1,SP,112.09,1
delivered,2017-11-25,4,1,RS,informatica_acessorios,1,SP,52.09,1
delivered,2018-06-29,,1,SP,utilidades_domesticas,1,SP,123.77499999999999,2
delivered,2017-04-13,,1,SP,informatica_acessorios,1,PR,222.92,1
delivered,2017-03-01,,1,RJ,beleza_saude,7,MG,365.2,1
delivered,2017-12-11,5,3,RJ,moveis_escritorio,1,SP,174.33,1
delivered,2017-07-02,5,6,CE,beleza_saude,4,GO,185.88,1
delivered,2018-07-05,1,8,SP,beleza_saude,1,SP,232.14,1
delivered,2018-01-12,5,4,RS,brinquedos,8,SP,619.34,1
delivered,2017-11-26,1,3,SP,fashion_bolsas_e_acessorios,4,RS,111.57,1
delivered,2018-03-11,1,1,SP,eletrodomesticos,2,SP,63.82,1
delivered,2017-04-20,,1,SP,brinquedos,4,SP,60.86,1
delivered,2018-01-23,,1,SP,climatizacao,2,SP,87.93,1
delivered,2017-12-09,,1,SP,cama_mesa_banho,2,SP,57.72,1
delivered,2017-11-23,,1,SP,ferramentas_jardim,2,SP,62.37,1
delivered,2018-04-25,,2,SP,automotivo,6,SP,71.19,1
delivered,2018-01-15,,2,SP,casa_construcao,4,SP,149.4,1
delivered,2018-07-02,,8,SP,cama_mesa_banho,2,SP,81.33,1
delivered,2018-06-05,5,1,RJ,relogios_presentes,4,SP,547.58,1
delivered,2017-08-09,,7,SP,moveis_decoracao,3,PR,303.86,1
delivered,2017-12-05,,1,MG,moveis_decoracao,10,SP,62.11,1
canceled,2016-10-07,1,3,RS,telefonia,1,PR,75.06,1
delivered,2018-01-22,,5,MG,cama_mesa_banho,1,SP,116.94,1
delivered,2018-01-28,,2,SP,cama_mesa_banho,1,SP,163.97,1
delivered,2018-03-31,2,1,MG,informatica_acessorios,4,SP,138.22,1
delivered,2017-10-11,,1,SP,casa_conforto,1,SP,42.69,1
delivered,2018-01-10,,2,SP,cama_mesa_banho,2,SP,59.8,2
delivered,2018-04-18,5,2,RJ,construcao_ferramentas_construcao,1,SP,50.73,1
delivered,2018-06-27,2,1,SP,informatica_acessorios,1,PR,418.56,1
delivered,2018-02-28,,1,SP,eletronicos,1,SP,17.68,1
delivered,2017-10-12,,1,MG,beleza_saude,1,SP,197.04,1
delivered,2017-11-17,,5,SP,cama_mesa_banho,1,SP,50.68,1
delivered,2018-01-16,5,4,MT,telefonia,5,SP,44.78,1
delivered,2018-03-27,5,1,SP,automotivo,8,SP,33.94,1
delivered,2017-06-20,5,1,RS,beleza_saude,1,SP,35.09,1
delivered,2018-08-11,,2,SP,automotivo,4,PR,145.41,1
delivered,2018-04-07,,2,RJ,moveis_decoracao,3,SP,172.62,1
delivered,2018-05-15,,1,SP,telefonia,2,SP,47.38,1
delivered,2018-02-06,4,2,SP,,,SP,169.7,1
delivered,2017-12-18,,5,SP,cama_mesa_banho,1,SP,103.55,1
delivered,2017-03-23,3,2,SP,beleza_saude,1,SP,26.71,1
delivered,2017-11-28,1,1,SP,telefonia,2,SP,29.77,1
delivered,2017-05-31,,4,MG,moveis_decoracao,2,SP,40.86,1
delivered,2017-08-09,5,3,MG,fashion_bolsas_e_acessorios,1,SP,165.8,1
delivered,2018-01-09,,2,RS,papelaria,3,SP,106.87,1
delivered,2018-07-26,5,3,SP,moveis_quarto,1,SP,239.5,1
delivered,2017-12-13,,8,RO,malas_acessorios,4,SP,288.38,1
delivered,2017-11-24,,1,SP,beleza_saude,1,SP,47.89,2
delivered,2017-04-04,,2,SP,perfumaria,1,RJ,296.03,1
delivered,2018-08-07,,3,CE,construcao_ferramentas_jardim,2,RS,1768.4,1
delivered,2018-06-08,,1,SP,livros_interesse_geral,1,SP,38.4,2
delivered,2017-10-21,5,3,SP,cool_stuff,1,SP,162.24,1
shipped,2017-05-21,1,3,AM,relogios_presentes,1,SP,77.19,1
delivered,2018-03-14,2,1,SP,beleza_saude,6,SP,339.71,1
delivered,2017-04-08,5,1,RJ,papelaria,1,SP,135.95,1
delivered,2017-10-19,,4,RJ,cama_mesa_banho,1,SP,121.09,1
delivered,2017-12-18,5,9,RS,relogios_presentes,1,SP,214.04,1
delivered,2017-07-08,,3,RJ,eletronicos,3,SP,165.81,1
delivered,2018-02-08,,4,PR,cama_mesa_banho,1,SP,46.11,1
delivered,2018-04-25,,3,PI,utilidades_domesticas,3,SP,304.47,1
delivered,2018-08-21,,3,MA,beleza_saude,1,MA,74.14,1
delivered,2017-08-08,,3,ES,relogios_presentes,1,SC,62.53,1
delivered,2017-11-25,,4,SP,brinquedos,1,SP,45.68,1
delivered,2017-07-03,5,10,RJ,cama_mesa_banho,1,SP,375.37,1
delivered,2018-01-03,1,2,SP,papelaria,3,SP,204.34,1
delivered,2017-04-20,5,5,RJ,cama_mesa_banho,1,SP,54.84,1
delivered,2017-10-23,,2,RJ,bebes,2,PR,129.91,1
delivered,2017-11-13,,1,SP,fashion_bolsas_e_acessorios,2,RJ,43.0,1
delivered,2018-03-22,1,1,MG,papelaria,1,RJ,86.58,1
delivered,2018-08-01,,2,SP,papelaria,3,ES,499.29,1
delivered,2018-01-16,4,1,RS,beleza_saude,4,RJ,197.7,1
delivered,2018-05-22,,3,SP,relogios_presentes,3,SP,741.45,1
delivered,2018-02-26,5,2,MG,esporte_lazer,1,SP,122.5,1
delivered,2018-06-04,5,1,BA,eletronicos,1,SP,37.06,1
delivered,2017-09-11,,1,SP,esporte_lazer,1,PR,197.51,1
delivered,2017-11-28,1,3,RJ,papelaria,3,SP,236.92,1
delivered,2018-02-27,,2,MG,informatica_acessorios,1,PE,177.49,1
delivered,2018-07-28,,1,BA,alimentos,1,SP,50.03,1
delivered,2018-02-16,,1,RS,automotivo,1,SC,113.13,1
delivered,2017-04-25,,1,RJ,informatica_acessorios,2,SC,443.57,1
delivered,2017-09-01,,10,SP,brinquedos,1,SP,202.66,1
delivered,2018-08-08,,1,SP,utilidades_domesticas,2,SP,57.51,1
canceled,2017-03-14,,2,SP,construcao_ferramentas_construcao,1,SP,126.69,1
delivered,2018-07-21,3,1,SP,informatica_acessorios,1,SP,23.28,1
delivered,2018-04-18,3,6,SP,cool_stuff,1,SP,285.79,1
delivered,2018-02-15,1,10,MG,utilidades_domesticas,2,SP,281.36,1
delivered,2018-08-15,2,5,SP,cama_mesa_banho,1,SC,193.84,1
delivered,2018-01-14,,7,MG,papelaria,3,SP,147.15,1
delivered,2018-05-19,,1,PR,moveis_decoracao,1,SP,42.12,1
delivered,2018-02-04,5,4,BA,construcao_ferramentas_seguranca,1,SP,1693.31,1
delivered,2018-07-09,,8,SP,beleza_saude,1,RJ,220.49,1
delivered,2018-03-14,5,1,BA,informatica_acessorios,1,PE,173.88,1
delivered,2018-01-17,4,1,SP,flores,1,SP,66.9,1
delivered,2017-10-18,,8,MG,utilidades_domesticas,4,MG,147.52,1
delivered,2018-01-27,,1,RJ,papelaria,3,SP,265.49,1
delivered,2018-01-17,,1,SP,construcao_ferramentas_construcao,1,MG,83.25,1
delivered,2018-07-26,1,1,RJ,cama_mesa_banho,2,SP,126.74,1
delivered,2018-02-09,5,4,RS,informatica_acessorios,1,MG,206.27,1
delivered,2018-08-20,,7,ES,cama_mesa_banho,1,SP,179.97,1
delivered,2017-12-17,,3,SP,brinquedos,4,SP,61.75,1
delivered,2017-11-24,,3,SC,bebes,5,SP,69.61,1
delivered,2018-03-17,,3,SP,relogios_presentes,1,SP,283.32,1
delivered,2017-08-02,,2,RJ,ferramentas_jardim,11,SP,72.86,1
delivered,2017-08-07,4,3,SP,ferramentas_jardim,2,SP,73.34,1
delivered,2018-06-14,,1,SP,beleza_saude,1,SP,113.79400000000001,5
delivered,2017-09-05,,1,RJ,cama_mesa_banho,1,SP,78.445,2
delivered,2018-08-26,,2,PR,utilidades_domesticas,5,SP,239.16,1
delivered,2017-10-09,1,1,BA,audio,1,SP,40.69,1
delivered,2018-06-08,,3,PR,construcao_ferramentas_jardim,5,SP,89.38,1
delivered,2017-02-07,5,1,SP,fashion_underwear_e_moda_praia,9,SP,59.73,1
delivered,2018-06-06,,1,SP,esporte_lazer,1,PR,84.26,1
delivered,2018-06-29,,1,SP,telefonia,6,SP,35.45,1
delivered,2017-03-03,3,1,SP,moveis_decoracao,4,MG,54.52,1
delivered,2018-08-16,1,3,RJ,utilidades_domesticas,1,SP,47.32,1
shipped,2018-02-07,,3,SP,moveis_escritorio,1,SP,174.04,1
delivered,2018-08-01,,3,BA,relogios_presentes,2,SP,192.01,1
delivered,2018-05-31,5,1,SP,cama_mesa_banho,1,SC,73.25,1
delivered,2017-05-18,,1,SP,cool_stuff,5,SP,43.75,1
delivered,2017-03-03,,3,SP,perfumaria,2,SP,212.0,1
delivered,2018-03-12,1,4,SP,pet_shop,1,SP,47.34,1
delivered,2018-05-12,,3,RJ,telefonia,4,SP,38.13,1
delivered,2018-01-23,,1,MG,informatica_acessorios,2,PR,187.49,1
delivered,2017-03-08,5,2,RJ,utilidades_domesticas,5,PR,229.22,1
delivered,2018-01-31,,8,SP,relogios_presentes,2,SP,440.49,1
delivered,2017-07-31,5,4,MG,moveis_cozinha_area_de_servico_jantar_e_jardim,2,SP,65.6,1
delivered,2017-02-16,5,8,RS,utilidades_domesticas,5,SP,80.14,1
delivered,2017-10-04,,1,ES,ferramentas_jardim,2,SP,77.57000000000001,1
delivered,2018-02-06,5,1,SP,moveis_decoracao,4,SP,111.03,1
shipped,2017-03-11,,5,SC,moveis_escritorio,1,SP,213.5,1
delivered,2018-03-18,1,3,RS,cama_mesa_banho,1,SP,111.72,1
delivered,2017-03-18,,1,RJ,cama_mesa_banho,1,SP,150.89,1
delivered,2018-03-31,5,10,SP,moveis_escritorio,1,SP,163.64,1
delivered,2018-05-18,3,4,SP,cama_mesa_banho,1,SP,86.89,1
delivered,2018-01-11,3,2,SP,relogios_presentes,5,SP,72.78,1
delivered,2018-01-11,,3,SP,moveis_decoracao,4,SP,192.47,1
delivered,2017-05-16,,1,SP,esporte_lazer,1,SP,96.99,1
delivered,2017-05-28,,10,RJ,utilidades_domesticas,1,SP,110.4,1
delivered,2018-04-24,,4,RJ,beleza_saude,1,SP,93.39,1
delivered,2018-08-01,,7,SP,bebes,4,SP,131.76,1
delivered,2017-10-28,,1,PR,moveis_cozinha_area_de_servico_jantar_e_jardim,3,SC,1395.76,1
delivered,2017-11-30,5,4,SP,cama_mesa_banho,1,SP,42.75,1
delivered,2018-04-16,,7,RS,cama_mesa_banho,2,SP,75.46,1
delivered,2018-06-11,,2,RS,construcao_ferramentas_construcao,1,SP,51.25,1
delivered,2018-04-25,2,2,PE,moveis_escritorio,2,PR,405.24,1
delivered,2017-12-16,3,4,GO,automotivo,1,SP,44.1,1
delivered,2018-07-09,,6,SP,cama_mesa_banho,1,SP,171.77,1
delivered,2017-05-10,5,1,SP,cool_stuff,1,SP,143.92,1
delivered,2017-11-10,,1,MG,cama_mesa_banho,1,SP,136.28,1
delivered,2018-06-14,,1,MT,relogios_presentes,4,SP,100.48,1
delivered,2017-11-17,,1,SP,utilidades_domesticas,1,SP,76.41,2
delivered,2018-01-23,,1,SP,relogios_presentes,4,SP,85.8,1
delivered,2017-12-02,,5,MG,malas_acessorios,1,MG,160.49,1
delivered,2018-06-02,5,8,RJ,relogios_presentes,1,SP,594.79,1
delivered,2017-05-12,4,1,PR,cool_stuff,2,SP,55.0,1
delivered,2018-01-05,,2,SP,beleza_saude,1,PR,270.54,1
delivered,2018-01-31,,3,AC,fashion_bolsas_e_acessorios,4,MG,121.2,1
delivered,2017-11-21,,1,MT,utilidades_domesticas,2,SP,123.32,1
delivered,2018-07-31,,2,PI,automotivo,1,ES,163.04,1
invoiced,2017-12-19,1,1,SP,,,SP,253.35,1
delivered,2018-04-16,4,3,SP,brinquedos,1,SP,160.54,1
delivered,2018-08-16,3,1,SP,automotivo,3,SP,27.99,1
delivered,2017-02-24,4,2,MG,moveis_decoracao,2,SP,226.86,1
processing,2017-10-15,5,8,RJ,fashion_roupa_masculina,1,SP,84.14,1
delivered,2018-06-20,5,1,SP,beleza_saude,1,RJ,75.52,1
delivered,2017-10-13,,2,MG,,,SC,147.35,1
delivered,2018-02-19,5,1,SP,construcao_ferramentas_construcao,6,MG,531.75,1
delivered,2017-10-26,3,1,SP,cool_stuff,1,SP,160.57,1
delivered,2017-05-31,,1,SP,automotivo,4,SP,33.17,2
delivered,2017-04-23,3,6,PR,moveis_decoracao,2,SP,60.11,1
delivered,2018-04-14,4,6,CE,eletronicos,3,SP,383.12,1
delivered,2018-04-10,4,8,SP,casa_conforto,3,SP,529.35,1
delivered,2018-07-18,5,4,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,4,SP,78.66,1
delivered,2017-11-30,4,3,SP,moveis_decoracao,1,SP,175.82,1
delivered,2017-05-26,,8,BA,beleza_saude,1,SP,405.43,1
shipped,2018-03-03,,1,RJ,eletronicos,1,PR,36.69,1
delivered,2018-05-11,,6,SP,fashion_underwear_e_moda_praia,1,SP,62.69,1
delivered,2018-03-28,,2,RS,informatica_acessorios,1,SP,39.22,1
delivered,2017-11-28,5,1,SP,telefonia,2,SP,22.68,1
delivered,2018-08-23,5,1,SP,informatica_acessorios,3,SP,52.57,1
delivered,2018-08-17,,3,SP,esporte_lazer,1,MG,136.97,1
delivered,2017-06-13,,2,CE,esporte_lazer,1,RS,135.86,1
delivered,2017-05-14,,4,DF,esporte_lazer,1,SP,149.69,1
delivered,2018-01-27,,1,SP,eletronicos,1,SP,26.915,2
delivered,2018-06-27,5,1,ES,eletronicos,1,SP,27.23,1
delivered,2018-04-15,,5,SP,informatica_acessorios,4,SC,83.1,1
delivered,2018-02-21,5,1,PR,telefonia,6,SP,44.09,1
delivered,2018-01-22,,1,SP,eletroportateis,1,SP,30.24,1
delivered,2018-04-26,,1,RN,livros_interesse_geral,1,SP,585.12,1
delivered,2018-01-04,,1,SP,papelaria,1,SP,54.47,1
delivered,2018-02-12,,10,PA,artigos_de_natal,9,MG,931.62,1
delivered,2017-05-10,,1,SP,ferramentas_jardim,2,SP,43.62,1
delivered,2018-05-07,,1,SC,telefonia,6,SP,54.76,1
delivered,2017-06-01,2,10,SC,informatica_acessorios,1,SP,608.88,1
delivered,2017-12-02,3,1,SP,informatica_acessorios,1,PR,122.8,1
delivered,2018-06-19,5,8,RJ,perfumaria,1,RJ,345.42,1
delivered,2018-08-20,,6,SP,construcao_ferramentas_ferramentas,2,ES,148.2,1
delivered,2017-12-05,5,1,SP,fashion_bolsas_e_acessorios,5,SP,47.68,1
delivered,2017-12-09,,1,SP,moveis_decoracao,1,SP,29.75,1
delivered,2018-05-10,5,4,MG,cool_stuff,2,SP,203.36,1
delivered,2017-06-05,,5,SP,cool_stuff,1,SP,123.78,1
delivered,2018-05-04,,1,SP,esporte_lazer,5,SC,174.05,1
delivered,2017-10-11,,5,SP,brinquedos,4,PR,282.6,1
delivered,2018-08-16,,1,SP,bebes,1,SP,57.99,1
delivered,2018-06-19,,1,BA,beleza_saude,1,MG,101.41,1
delivered,2018-05-05,5,1,RS,utilidades_domesticas,5,MG,323.31,1
delivered,2017-09-17,5,1,PR,informatica_acessorios,2,MG,46.69,1
delivered,2017-11-26,5,1,SP,moveis_decoracao,1,SP,42.33,1
delivered,2018-08-08,,8,RJ,utilidades_domesticas,1,SP,118.08,1
delivered,2017-11-18,4,1,MG,pet_shop,1,SP,43.1,1
delivered,2018-01-05,2,3,SP,beleza_saude,1,SP,46.36,1
delivered,2018-08-16,,1,SP,pet_shop,1,RJ,53.36,1
delivered,2018-03-06,,1,PR,beleza_saude,1,MG,211.92,1
delivered,2018-08-15,4,1,SP,utilidades_domesticas,2,PR,33.23,1
invoiced,2017-10-10,1,1,PB,,,SP,81.96,1
delivered,2018-06-19,,1,PR,casa_construcao,7,SP,143.49,1
delivered,2018-07-18,5,1,PR,cool_stuff,2,SP,73.05,1
delivered,2017-05-22,,1,SP,brinquedos,6,SC,80.1,1
delivered,2018-04-27,,1,SP,informatica_acessorios,2,SP,82.51,1
delivered,2018-08-05,,1,SP,utilidades_domesticas,4,SP,86.81,1
delivered,2017-06-30,5,1,SP,utilidades_domesticas,1,MG,40.6,1
delivered,2017-06-08,2,10,DF,cool_stuff,5,RS,271.2,1
delivered,2017-08-08,,6,GO,utilidades_domesticas,1,MG,103.33,1
delivered,2017-05-04,1,5,MG,esporte_lazer,1,MG,108.92,1
delivered,2017-05-18,5,1,RJ,utilidades_domesticas,1,SP,95.31,1
delivered,2018-06-04,,1,RJ,bebidas,2,PR,215.5,1
delivered,2017-11-09,,8,RS,beleza_saude,1,RJ,118.17,1
delivered,2017-12-27,,1,PE,ferramentas_jardim,2,SP,78.71,1
delivered,2017-03-08,,2,SP,automotivo,1,SP,134.27,1
delivered,2017-07-18,,1,RJ,moveis_cozinha_area_de_servico_jantar_e_jardim,3,SP,145.57,1
delivered,2017-11-24,1,3,DF,beleza_saude,1,SP,45.6,1
delivered,2018-02-09,5,1,SP,cama_mesa_banho,1,SP,202.315,2
delivered,2018-08-15,,3,SP,pet_shop,1,RJ,123.85,1
delivered,2018-05-04,,1,SP,moveis_decoracao,5,SP,51.61,1
delivered,2017-06-09,,1,RS,esporte_lazer,1,SP,25.0,1
delivered,2017-05-28,4,1,RS,informatica_acessorios,3,SP,66.1,1
delivered,2017-03-29,5,4,SP,cama_mesa_banho,1,MG,108.81,1
delivered,2018-08-07,,2,SP,automotivo,3,SP,78.83,1
delivered,2017-04-30,,10,SP,beleza_saude,2,SP,352.98,1
delivered,2017-06-13,1,3,SC,informatica_acessorios,1,SP,74.2,1
delivered,2018-06-27,1,1,SP,construcao_ferramentas_construcao,2,SP,74.1,1
delivered,2018-01-20,1,1,MA,automotivo,2,SP,213.64,1
delivered,2018-07-24,5,1,RS,eletrodomesticos,1,SP,34.31,1
delivered,2018-01-02,2,6,SC,relogios_presentes,3,SP,167.97,1
delivered,2017-10-09,,5,MG,cama_mesa_banho,1,SP,221.79,1
delivered,2017-11-20,,3,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,1,MG,173.44,1
delivered,2017-12-27,,1,RJ,ferramentas_jardim,2,SP,67.5,1
delivered,2018-02-22,5,3,SP,moveis_decoracao,1,SP,95.48,1
delivered,2018-03-15,,3,SP,,,SP,62.56,1
delivered,2017-08-07,5,4,SE,automotivo,5,RJ,45.62,1
delivered,2018-04-16,5,1,MG,telefonia,3,DF,40.12,1
delivered,2017-12-05,1,1,RJ,pet_shop,2,SP,46.5,1
delivered,2017-08-14,,5,SP,cama_mesa_banho,1,SP,67.97,1
delivered,2017-10-09,,8,PB,beleza_saude,3,SP,386.88,1
delivered,2017-11-17,2,1,SP,brinquedos,1,SP,43.71,1
delivered,2018-01-23,5,6,MG,relogios_presentes,1,SP,698.5,1
delivered,2018-06-23,,1,PA,esporte_lazer,1,SP,104.4,1
delivered,2017-03-25,,1,ES,moveis_escritorio,1,SP,143.58,1
delivered,2018-05-13,,1,SP,eletronicos,3,SP,72.05,1
delivered,2018-06-14,4,1,DF,musica,2,SP,65.83,1
delivered,2017-07-27,4,2,SP,esporte_lazer,1,PR,72.45,1
delivered,2017-07-26,,1,MG,consoles_games,4,SP,35.0,2
delivered,2018-08-02,,1,PR,instrumentos_musicais,1,SC,264.07,1
delivered,2018-03-31,1,2,SP,cama_mesa_banho,1,SP,187.67,1
delivered,2018-05-08,,7,RJ,moveis_decoracao,5,PR,344.74,1
delivered,2017-12-06,5,4,SP,informatica_acessorios,1,PR,203.78,2
delivered,2018-04-12,5,2,BA,relogios_presentes,5,SP,73.06,1
delivered,2017-06-01,,1,SC,esporte_lazer,5,RJ,45.78,1
delivered,2017-02-06,,1,SP,beleza_saude,1,SP,30.95,1
delivered,2017-03-17,,5,SP,beleza_saude,2,SP,140.91,1
delivered,2017-11-27,,5,SP,moveis_decoracao,2,MG,116.66,1
delivered,2017-04-14,,3,PR,brinquedos,4,SP,79.52,1
delivered,2017-04-20,3,3,SP,utilidades_domesticas,4,SP,81.78,1
delivered,2018-02-02,,8,MG,informatica_acessorios,1,PR,87.84,1
delivered,2017-12-05,,2,RS,cool_stuff,2,SP,116.36,1
delivered,2018-01-04,,5,MG,consoles_games,2,SP,416.54,1
delivered,2018-01-19,,2,SP,papelaria,3,SP,142.92,1
delivered,2018-07-26,,4,PR,relogios_presentes,4,SP,96.65,1
delivered,2018-03-17,,3,RJ,relogios_presentes,1,SP,184.03,1
delivered,2018-04-26,,1,SC,esporte_lazer,3,SP,58.13,1
delivered,2017-06-19,1,2,SP,cama_mesa_banho,1,SP,103.55,1
delivered,2018-01-08,,8,SP,perfumaria,1,SC,427.62,1
delivered,2017-03-31,,8,RS,tablets_impressao_imagem,1,SP,115.39,1
delivered,2017-10-11,,1,SP,audio,2,SP,27.68,1
delivered,2017-12-22,,10,PR,papelaria,4,PR,159.6,1
delivered,2018-05-14,,1,PR,brinquedos,7,SP,36.83,1
delivered,2018-08-14,1,1,MG,relogios_presentes,4,SP,83.56,1
delivered,2017-04-05,5,1,SP,informatica_acessorios,4,SP,39.24,1
delivered,2018-03-02,,1,MG,cama_mesa_banho,1,SP,139.31,2
delivered,2017-04-05,5,2,PE,beleza_saude,1,SP,84.81,1
delivered,2018-02-06,,1,RJ,,,SC,97.0,1
delivered,2018-01-10,3,2,SP,cool_stuff,8,SP,45.48,1
delivered,2018-01-14,,1,SP,cool_stuff,2,SP,68.7,1
delivered,2018-08-17,,8,SC,beleza_saude,4,SP,727.1,1
delivered,2017-04-28,5,1,RS,esporte_lazer,1,RS,103.83,2
delivered,2018-06-11,,4,MG,beleza_saude,2,MG,899.27,1
delivered,2017-11-29,4,1,RS,brinquedos,2,RS,62.47,1
delivered,2018-02-11,,1,SP,telefonia,2,SP,58.27,1
delivered,2018-08-23,,1,SP,alimentos_bebidas,1,MG,62.17,1
delivered,2017-11-26,,5,GO,ferramentas_jardim,2,SP,66.67,1
delivered,2017-04-20,5,1,ES,cama_mesa_banho,1,SP,29.95,1
delivered,2017-12-06,4,10,RS,eletroportateis,4,RS,1135.89,1
delivered,2018-06-06,5,1,SP,bebidas,2,SP,38.93,1
delivered,2018-02-27,,1,BA,construcao_ferramentas_construcao,1,MG,65.79,1
delivered,2018-05-03,,1,SP,beleza_saude,5,SP,123.67,1
delivered,2018-07-27,4,2,BA,beleza_saude,1,SP,81.85,1
delivered,2018-07-20,,6,SP,perfumaria,1,SP,138.96,1
delivered,2018-07-10,,1,SP,construcao_ferramentas_construcao,1,SP,41.49,1
delivered,2018-05-10,1,1,RJ,esporte_lazer,7,SP,128.34,1
delivered,2017-12-06,5,2,SC,cama_mesa_banho,1,SP,154.38,1
delivered,2018-01-15,3,1,SP,moveis_decoracao,6,SP,82.98,1
delivered,2017-11-26,,10,MG,cama_mesa_banho,1,SP,111.02,1
delivered,2018-05-30,,1,MS,esporte_lazer,7,SP,232.45,1
delivered,2018-04-26,,2,SP,eletronicos,1,SP,21.94,1
delivered,2018-08-23,,1,PR,moveis_decoracao,1,PR,61.53,1
delivered,2017-09-26,,4,SP,brinquedos,6,RS,151.65,1
delivered,2017-09-22,,1,RJ,papelaria,3,SP,85.23,1
delivered,2018-08-20,,1,DF,casa_construcao,4,SP,54.04,1
delivered,2018-04-24,,5,SP,relogios_presentes,3,SP,106.9,1
delivered,2018-05-08,2,5,SP,beleza_saude,1,SP,235.92,1
delivered,2017-05-09,5,1,PR,esporte_lazer,4,SP,36.0,1
delivered,2017-06-20,1,1,DF,utilidades_domesticas,1,SP,162.32,1
delivered,2018-05-30,,1,RJ,ferramentas_jardim,1,RJ,152.58,1
delivered,2018-04-17,,1,SP,eletronicos,1,SP,21.04,1
delivered,2018-04-07,,2,PR,cool_stuff,1,SP,185.9,1
delivered,2018-04-13,,1,DF,,,SP,146.65,1
